comment,Score,k_id
efo701b,-0.188,4009
efthavm,-0.188,4010
egl6cdf,-0.188,4011
ehbo9l2,-0.188,4012
ekd24g3,-0.188,4013
ekm6oh8,-0.188,4014
eo605r3,-0.188,4015
eofn52m,-0.188,4016
er5cii7,-0.188,4017
esk0ygz,-0.188,4018
ev5z661,-0.188,4019
dgjunkm,-0.188,4020
e4dt1pk,-0.188,4021
efimafc,-0.188,4022
eg8huzh,-0.188,4023
eg99eks,-0.188,4024
eyicob1,-0.188,4025
da7wcir,-0.188,4026
dqcpzb3,-0.188,4027
edfgak9,-0.188,4028
eem651e,-0.188,4029
ehl4nwv,-0.188,4030
emqiq47,-0.188,4031
eruodop,-0.188,4032
ewwg32l,-0.188,4033
cza34dq,-0.191,4034
dv8d60r,-0.191,4035
dzkf2f7,-0.191,4036
ebl0ekd,-0.191,4037
dao7nyh,-0.191,4038
dc5nn0g,-0.191,4039
e8lvpjy,-0.191,4040
d2wynjx,-0.191,4041
d3pqr9x,-0.191,4042
d6o2o5x,-0.191,4043
dg1qi04,-0.191,4044
dmulirj,-0.191,4045
drp741t,-0.191,4046
e34ahac,-0.191,4047
e7rimqi,-0.191,4048
dvfuku8,-0.191,4049
efsq19a,-0.191,4050
eu2gzu6,-0.191,4051
e3k8n6s,-0.191,4052
ec6dojf,-0.191,4053
ei79qa7,-0.191,4054
e9czanz,-0.196,4055
ebnmrxf,-0.196,4056
dhqjl5s,-0.196,4057
edacras,-0.196,4058
esa0e7d,-0.196,4059
d3pitkz,-0.196,4060
d6h6xxr,-0.196,4061
e0ytyye,-0.196,4062
e7oxxjw,-0.196,4063
efcs0xs,-0.196,4064
du0kz1o,-0.196,4065
eir9m68,-0.196,4066
da76oj3,-0.196,4067
d43o8kf,-0.2,4068
dd3bvse,-0.2,4069
e8tq6x0,-0.2,4070
e3x2h06,-0.2,4071
etv837i,-0.205,4072
d4zouf7,-0.208,4073
dq5mhef,-0.208,4074
dq5snl2,-0.208,4075
dq6751b,-0.208,4076
drcrydm,-0.208,4077
drezvbu,-0.208,4078
dza1cnu,-0.208,4079
dzadl5p,-0.208,4080
e2s093n,-0.208,4081
e2sowu2,-0.208,4082
e7tcwsc,-0.208,4083
e7u3wu0,-0.208,4084
e7uoyf0,-0.208,4085
e7vmkn2,-0.208,4086
e7wmx7f,-0.208,4087
e9e5qmk,-0.208,4088
e9ezm27,-0.208,4089
e9tc0ou,-0.208,4090
eb61haz,-0.208,4091
eb6atax,-0.208,4092
ebkxnx2,-0.208,4093
ebmveab,-0.208,4094
ebudms4,-0.208,4095
ebuwbrs,-0.208,4096
eeug0an,-0.208,4097
efov8oi,-0.208,4098
efqvh2d,-0.208,4099
eg033tl,-0.208,4100
em4xldd,-0.208,4101
evka1uw,-0.208,4102
evkaepy,-0.208,4103
evkgitq,-0.208,4104
d7sm5aa,-0.208,4105
dawqk3j,-0.208,4106
dc5tj15,-0.208,4107
dvxki2e,-0.208,4108
dxylqvs,-0.208,4109
ejblk9o,-0.208,4110
eufv48x,-0.208,4111
d0bjfln,-0.208,4112
d8py018,-0.208,4113
dm2td9l,-0.208,4114
dm2zpbd,-0.208,4115
duqi11t,-0.208,4116
e2rgw3m,-0.208,4117
e7vv979,-0.208,4118
e8lk4uf,-0.208,4119
e9drgif,-0.208,4120
ej6d7ae,-0.208,4121
ej8q0ts,-0.208,4122
eouvtf6,-0.208,4123
d2vnmti,-0.208,4124
d3m2p9q,-0.208,4125
d3powck,-0.208,4126
d3pq2nc,-0.208,4127
d6h8eyd,-0.208,4128
d6o92py,-0.208,4129
d6oy587,-0.208,4130
dfn458o,-0.208,4131
dfnouxz,-0.208,4132
dftq4qp,-0.208,4133
dg2af3i,-0.208,4134
dnyt2i8,-0.208,4135
do42sjd,-0.208,4136
do47fnn,-0.208,4137
do5ifoy,-0.208,4138
dp3msxa,-0.208,4139
dp43q57,-0.208,4140
drrnmb7,-0.208,4141
dscnbf4,-0.208,4142
dsco582,-0.208,4143
dsdwj8r,-0.208,4144
dsjb76r,-0.208,4145
dtxop72,-0.208,4146
dune30i,-0.208,4147
dunftzw,-0.208,4148
dunojhd,-0.208,4149
dvuydqy,-0.208,4150
e7ozoff,-0.208,4151
eal4p73,-0.208,4152
ecdu0ki,-0.208,4153
ejctggm,-0.208,4154
ejd4xbj,-0.208,4155
ejepgpn,-0.208,4156
ep8dpmo,-0.208,4157
ep8ibv5,-0.208,4158
es9l67h,-0.208,4159
escnl9r,-0.208,4160
eua8gco,-0.208,4161
ewvct8a,-0.208,4162
ey60fjy,-0.208,4163
ey6dfw7,-0.208,4164
d75cwgw,-0.208,4165
d75lspb,-0.208,4166
dqietzl,-0.208,4167
dqig5qp,-0.208,4168
dvfv2av,-0.208,4169
e3egthu,-0.208,4170
ejcj1i8,-0.208,4171
ejcjx4m,-0.208,4172
ens9dwm,-0.208,4173
epwd8z8,-0.208,4174
esbr318,-0.208,4175
dwte155,-0.208,4176
e6cakjl,-0.208,4177
efsg4g0,-0.208,4178
ehc9hwx,-0.208,4179
el8t7qq,-0.208,4180
em7vd55,-0.208,4181
em9y9s7,-0.208,4182
emtvdzo,-0.208,4183
eq8yrpa,-0.208,4184
dbvtqrn,-0.208,4185
dbvuww7,-0.208,4186
dei86j1,-0.208,4187
diwf06v,-0.208,4188
dix9s4l,-0.208,4189
dove5ug,-0.208,4190
duxighn,-0.208,4191
dyc7nwm,-0.208,4192
e4sz54e,-0.208,4193
e8u5dqz,-0.208,4194
efh957m,-0.208,4195
eyk925r,-0.208,4196
dqck69g,-0.208,4197
dqcmivl,-0.208,4198
dqdgj38,-0.208,4199
dtfz2s1,-0.208,4200
dvsnml8,-0.208,4201
eb1zwyw,-0.208,4202
eb233p7,-0.208,4203
ex0uby4,-0.208,4204
d4zco5z,-0.213,4205
duppbd9,-0.213,4206
dv7rzct,-0.213,4207
dvkhfni,-0.213,4208
dzmedww,-0.213,4209
e8jw6r3,-0.213,4210
ebkugfk,-0.213,4211
ebn8oqr,-0.213,4212
ejtiudr,-0.213,4213
ejtxei7,-0.213,4214
daofejj,-0.213,4215
dc5td04,-0.213,4216
dd4furw,-0.213,4217
dznxoda,-0.213,4218
dovwr70,-0.213,4219
dp3iulc,-0.213,4220
dunjesv,-0.213,4221
ey67ib7,-0.213,4222
embdxs5,-0.213,4223
dbiha1u,-0.213,4224
divzgdk,-0.213,4225
exrzo6c,-0.213,4226
czykgjk,-0.217,4227
dsv6kzh,-0.217,4228
d6h53fb,-0.217,4229
ddhieov,-0.217,4230
dmuxxzm,-0.217,4231
ew73la9,-0.217,4232
cza3500,-0.229,4233
cza392y,-0.229,4234
d4zne65,-0.229,4235
drfl5t1,-0.229,4236
dup4f0g,-0.229,4237
dza0fl1,-0.229,4238
dzj4w38,-0.229,4239
e0kjfif,-0.229,4240
e0kx1qf,-0.229,4241
e4iy3t5,-0.229,4242
e8jgqu9,-0.229,4243
e9td5gt,-0.229,4244
eb63sgs,-0.229,4245
ebisy6a,-0.229,4246
ebiw268,-0.229,4247
ebks343,-0.229,4248
eblxx4g,-0.229,4249
ebmy8pz,-0.229,4250
ebntje8,-0.229,4251
ebufqhr,-0.229,4252
ebuhr07,-0.229,4253
ees7ln9,-0.229,4254
efq7swg,-0.229,4255
efzaem3,-0.229,4256
efzb3vq,-0.229,4257
em4x6et,-0.229,4258
em55z6r,-0.229,4259
d4pkb4e,-0.229,4260
danjrq1,-0.229,4261
dh08wpo,-0.229,4262
dhqmi9f,-0.229,4263
dvxamzo,-0.229,4264
dwcd59t,-0.229,4265
dwd24uh,-0.229,4266
dwq2qcr,-0.229,4267
edarofu,-0.229,4268
d6rz48l,-0.229,4269
d86jdop,-0.229,4270
dhe7be3,-0.229,4271
dkqbjl5,-0.229,4272
dtkd1bu,-0.229,4273
e7npopg,-0.229,4274
e8mhljp,-0.229,4275
d2vzim3,-0.229,4276
d3pmig2,-0.229,4277
d6gxbq0,-0.229,4278
d6gyiu6,-0.229,4279
d6h6ff9,-0.229,4280
d6o9cf7,-0.229,4281
d7twjqw,-0.229,4282
ddjdgmc,-0.229,4283
dfmvmrr,-0.229,4284
dftr40z,-0.229,4285
dfu3bju,-0.229,4286
dfudf6f,-0.229,4287
dg2ksma,-0.229,4288
dmvfrdc,-0.229,4289
dnyryb2,-0.229,4290
do4if9o,-0.229,4291
do4ouce,-0.229,4292
drpxofk,-0.229,4293
dvw3tga,-0.229,4294
e10jdcm,-0.229,4295
e3nkifr,-0.229,4296
e5gcpdr,-0.229,4297
ecd94mg,-0.229,4298
ece6v70,-0.229,4299
efb19cz,-0.229,4300
efcspkc,-0.229,4301
ejdu9w8,-0.229,4302
ejefsx1,-0.229,4303
etvcqc6,-0.229,4304
eu9w8qf,-0.229,4305
eu9xq1u,-0.229,4306
eu9zwr4,-0.229,4307
ewulyxa,-0.229,4308
ey68h9b,-0.229,4309
d7d8ypu,-0.229,4310
dgjm2e8,-0.229,4311
dk43y8m,-0.229,4312
e3eitpx,-0.229,4313
ecx14qe,-0.229,4314
egpecft,-0.229,4315
em8ku2p,-0.229,4316
eebeqiw,-0.229,4317
eec393e,-0.229,4318
eflx0v0,-0.229,4319
ej64orm,-0.229,4320
eljriux,-0.229,4321
eo7vf30,-0.229,4322
eozy1tx,-0.229,4323
eqy8y8u,-0.229,4324
er5ufet,-0.229,4325
er5zq69,-0.229,4326
eu1zfe5,-0.229,4327
ev62bsl,-0.229,4328
evbr05g,-0.229,4329
dix1gnm,-0.229,4330
dwyfu95,-0.229,4331
e1fcu7q,-0.229,4332
e3lglng,-0.229,4333
e4dx6mw,-0.229,4334
ear4rpf,-0.229,4335
ejtui8k,-0.229,4336
el0r56w,-0.229,4337
etc6r1n,-0.229,4338
eyh647v,-0.229,4339
dbf5kpi,-0.229,4340
dd0umya,-0.229,4341
dib27b4,-0.229,4342
ehfh3rk,-0.229,4343
elw1i8i,-0.229,4344
etispeh,-0.229,4345
ewdj880,-0.229,4346
exrolb0,-0.229,4347
drclol7,-0.234,4348
dupv107,-0.234,4349
dzjuz94,-0.234,4350
efobqbp,-0.234,4351
em55kzd,-0.234,4352
e3ueeev,-0.234,4353
ew9nu30,-0.234,4354
e5a0q2o,-0.234,4355
d3lu210,-0.234,4356
d9cr62u,-0.234,4357
do4alki,-0.234,4358
e5ftl9g,-0.234,4359
e5grqex,-0.234,4360
eje0q4a,-0.234,4361
epap1f1,-0.234,4362
ey60rrb,-0.234,4363
deqb1sc,-0.234,4364
ehzbsk0,-0.234,4365
ehcjloa,-0.234,4366
dbvb2ep,-0.234,4367
edtxi4y,-0.234,4368
dy2m8is,-0.234,4369
eb60yrr,-0.239,4370
ebkv4pg,-0.239,4371
eery11d,-0.239,4372
ds9fg7w,-0.239,4373
d2uurp1,-0.239,4374
d4jjn3y,-0.239,4375
do43lgy,-0.239,4376
dunmail,-0.239,4377
ejc6zkj,-0.239,4378
etvmcui,-0.239,4379
ecr8tu4,-0.239,4380
dwxic4f,-0.239,4381
ewvhamf,-0.244,4382
czym6go,-0.25,4383
d3s1339,-0.25,4384
d3s2114,-0.25,4385
dq61ip4,-0.25,4386
dsur73k,-0.25,4387
du9hb3p,-0.25,4388
dupw8zg,-0.25,4389
dupy8dt,-0.25,4390
dzaguka,-0.25,4391
dzj3fsj,-0.25,4392
e0k8dx6,-0.25,4393
e2sip2w,-0.25,4394
e7ufovo,-0.25,4395
e7uhoae,-0.25,4396
e7vv4e0,-0.25,4397
e8kd8c8,-0.25,4398
e9dhyn3,-0.25,4399
e9tkepb,-0.25,4400
e9u74bb,-0.25,4401
e9ulzvm,-0.25,4402
e9wc4ky,-0.25,4403
eb611lq,-0.25,4404
ebiuhep,-0.25,4405
ebkn11x,-0.25,4406
ebmy6wi,-0.25,4407
efo6gqs,-0.25,4408
efugnge,-0.25,4409
efzfeud,-0.25,4410
ejg2j7b,-0.25,4411
cy787f5,-0.25,4412
d9rpxfy,-0.25,4413
drxuhhl,-0.25,4414
dxyth7v,-0.25,4415
e357bjq,-0.25,4416
e8722o2,-0.25,4417
es4roq5,-0.25,4418
d8jl0hl,-0.25,4419
d9wzzwy,-0.25,4420
dm2xlyo,-0.25,4421
dpn9jqt,-0.25,4422
dtijiuw,-0.25,4423
du3dbyw,-0.25,4424
du3u35f,-0.25,4425
e6mnuqz,-0.25,4426
e7okof2,-0.25,4427
ee7yh4u,-0.25,4428
exj7hsh,-0.25,4429
cye1yw5,-0.25,4430
cyep4hg,-0.25,4431
d2ulr71,-0.25,4432
d2wg8mp,-0.25,4433
d3p5mpv,-0.25,4434
d4jyler,-0.25,4435
d6hlsrl,-0.25,4436
d966sjf,-0.25,4437
d96gcu9,-0.25,4438
d9hibkn,-0.25,4439
dfuppjp,-0.25,4440
dg1d915,-0.25,4441
dlb99v2,-0.25,4442
dmulw3s,-0.25,4443
do43s27,-0.25,4444
do4fbei,-0.25,4445
dobzc9f,-0.25,4446
dovrq7o,-0.25,4447
dp3tbci,-0.25,4448
dp4a964,-0.25,4449
ds58dc4,-0.25,4450
e3oo5g9,-0.25,4451
e5gqk7k,-0.25,4452
e8cmyvl,-0.25,4453
e8fk7k6,-0.25,4454
eal1sts,-0.25,4455
eal1t7e,-0.25,4456
ecdbclp,-0.25,4457
ece8j5d,-0.25,4458
es9vltk,-0.25,4459
es9zc7f,-0.25,4460
d7cc0k5,-0.25,4461
d8jksn7,-0.25,4462
d8jrw6d,-0.25,4463
d8jtn7c,-0.25,4464
d8kdruw,-0.25,4465
djxok3g,-0.25,4466
duk9375,-0.25,4467
dvft17a,-0.25,4468
e3apdk1,-0.25,4469
eaz1ukg,-0.25,4470
eb5g3k6,-0.25,4471
ed8vzpk,-0.25,4472
e6d178w,-0.25,4473
ema76oa,-0.25,4474
emxpu9f,-0.25,4475
eqzgjxu,-0.25,4476
db6ncuo,-0.25,4477
dbvcq6n,-0.25,4478
df9kyx6,-0.25,4479
duxchsn,-0.25,4480
e4t39g9,-0.25,4481
efdf3ya,-0.25,4482
eht5571,-0.25,4483
ek7kzci,-0.25,4484
cz47ztg,-0.25,4485
d8najbo,-0.25,4486
dh57bun,-0.25,4487
e1y11ud,-0.25,4488
emoabx8,-0.25,4489
ew74ly6,-0.25,4490
ew7ahwo,-0.25,4491
exrz2tb,-0.25,4492
d3rz1tm,-0.255,4493
drdwzcd,-0.255,4494
eb664d3,-0.255,4495
dt09kma,-0.255,4496
e7t2d7r,-0.255,4497
evf38u5,-0.255,4498
dpovald,-0.255,4499
e8f8bfh,-0.255,4500
dgipl17,-0.255,4501
ehc7xmg,-0.255,4502
er5zp4k,-0.255,4503
es9pjfw,-0.255,4504
db6yc7i,-0.255,4505
czjg9g7,-0.261,4506
dvl9fme,-0.261,4507
dzjz0sc,-0.261,4508
e9tq35m,-0.261,4509
ebng6q4,-0.261,4510
ej7rll0,-0.261,4511
d4kixry,-0.261,4512
ey63zf6,-0.261,4513
du0jfyc,-0.261,4514
dvfufoy,-0.261,4515
ehp55a8,-0.261,4516
eoe6poh,-0.267,4517
cza72cv,-0.271,4518
czyprbp,-0.271,4519
d3rxdvj,-0.271,4520
dg6jcaz,-0.271,4521
dup4pun,-0.271,4522
dv7u17p,-0.271,4523
dv8opvb,-0.271,4524
dvjmnrs,-0.271,4525
dzag3wc,-0.271,4526
e2smxw2,-0.271,4527
e2so3ro,-0.271,4528
e7uzidt,-0.271,4529
e9cvb50,-0.271,4530
e9d1yo3,-0.271,4531
e9fytno,-0.271,4532
ebkuotd,-0.271,4533
edixdet,-0.271,4534
em4u3l2,-0.271,4535
em5998o,-0.271,4536
evkb6wp,-0.271,4537
evpb2pj,-0.271,4538
cz22z0c,-0.271,4539
d4ozmem,-0.271,4540
d7smrs9,-0.271,4541
d9skv2b,-0.271,4542
daxcq8b,-0.271,4543
dchtrsk,-0.271,4544
do8837z,-0.271,4545
e42i8go,-0.271,4546
es4spc4,-0.271,4547
d8q5sc0,-0.271,4548
dm2rh2d,-0.271,4549
cybtwab,-0.271,4550
d3pojn7,-0.271,4551
d7t520n,-0.271,4552
d7tbgr2,-0.271,4553
ddhiuch,-0.271,4554
ddijgpr,-0.271,4555
dfmr7p5,-0.271,4556
dfu3clo,-0.271,4557
dfvh6hs,-0.271,4558
dmugo7y,-0.271,4559
dovio8t,-0.271,4560
dovitu0,-0.271,4561
dow04me,-0.271,4562
dqj8jz0,-0.271,4563
dschmqr,-0.271,4564
dtxplru,-0.271,4565
dunipr2,-0.271,4566
dunligv,-0.271,4567
dvuvylu,-0.271,4568
dvx8j8p,-0.271,4569
dzmts7g,-0.271,4570
e0yu56h,-0.271,4571
e0zkd3e,-0.271,4572
e0zmadp,-0.271,4573
e34lhmv,-0.271,4574
e5gxx49,-0.271,4575
eal5x64,-0.271,4576
ejcynh4,-0.271,4577
etifr2h,-0.271,4578
etvbcvn,-0.271,4579
eu9z0ex,-0.271,4580
ewwq4wp,-0.271,4581
d74w6l9,-0.271,4582
dgjcte8,-0.271,4583
djxnzwb,-0.271,4584
dnbf3qi,-0.271,4585
dqifvyu,-0.271,4586
dvjl95n,-0.271,4587
e3aj0fj,-0.271,4588
evmog0l,-0.271,4589
e62go3g,-0.271,4590
ecrfw2g,-0.271,4591
efisuwt,-0.271,4592
efojk9c,-0.271,4593
egknfd8,-0.271,4594
ej4xs2o,-0.271,4595
eogz9eh,-0.271,4596
er6o9ll,-0.271,4597
dei88b6,-0.271,4598
deih8tv,-0.271,4599
e07inr6,-0.271,4600
e09ezih,-0.271,4601
e1w5xju,-0.271,4602
e4d42m2,-0.271,4603
e524w4l,-0.271,4604
e8tpglx,-0.271,4605
efgf4cd,-0.271,4606
eyke4rg,-0.271,4607
cyv67hf,-0.271,4608
cz318x3,-0.271,4609
drydz8x,-0.271,4610
dvs4zgj,-0.271,4611
edf2htd,-0.271,4612
ewdl1fk,-0.271,4613
emqr9ez,-0.273,4614
dv8in18,-0.277,4615
dz9rtmt,-0.277,4616
dza7t9v,-0.277,4617
e0k967u,-0.277,4618
e2scq13,-0.277,4619
e2srfh2,-0.277,4620
dhpnrh9,-0.277,4621
e9qd4ft,-0.277,4622
e3umjvl,-0.277,4623
cye0qoq,-0.277,4624
d6o0knu,-0.277,4625
dlbguic,-0.277,4626
do4a7nh,-0.277,4627
dprsal4,-0.277,4628
drowzph,-0.277,4629
dtxgxl0,-0.277,4630
dunmb47,-0.277,4631
dvuylcn,-0.277,4632
e7pj211,-0.277,4633
eu9ywjm,-0.277,4634
eiabk1q,-0.277,4635
d8n289i,-0.277,4636
dtfzi5z,-0.277,4637
e23fdd9,-0.277,4638
e8jmkn9,-0.283,4639
efzha3d,-0.283,4640
d9rv6ad,-0.283,4641
e36hpyj,-0.283,4642
do4fckt,-0.283,4643
eg1gcrx,-0.283,4644
el690gw,-0.283,4645
d3umi4z,-0.289,4646
e8lbf6s,-0.289,4647
e8tlzw9,-0.289,4648
dg7835k,-0.292,4649
dq5a1ik,-0.292,4650
dq5a7rc,-0.292,4651
drd0u8w,-0.292,4652
dv7vcx3,-0.292,4653
e7v22ij,-0.292,4654
e8jy9y1,-0.292,4655
e8k7192,-0.292,4656
e9d7o3o,-0.292,4657
e9daxtc,-0.292,4658
e9ee41p,-0.292,4659
e9u4g10,-0.292,4660
e9u4l7n,-0.292,4661
e9uw4dd,-0.292,4662
eb5z0aa,-0.292,4663
efoarg2,-0.292,4664
ejfi04z,-0.292,4665
ejsz03b,-0.292,4666
em50xy8,-0.292,4667
em597vt,-0.292,4668
em7p3gi,-0.292,4669
evpdazp,-0.292,4670
d5qj8j2,-0.292,4671
danl57c,-0.292,4672
dc6c3x2,-0.292,4673
e9pe6ny,-0.292,4674
dd4cj71,-0.292,4675
dhe5n29,-0.292,4676
dhft6en,-0.292,4677
dsvct5d,-0.292,4678
duqevb0,-0.292,4679
dwnwy63,-0.292,4680
dzn4ici,-0.292,4681
dzn6uw0,-0.292,4682
e58dvb1,-0.292,4683
e7n3x3f,-0.292,4684
e7okose,-0.292,4685
ed459mp,-0.292,4686
eleo9fe,-0.292,4687
ewa6s86,-0.292,4688
cyblc8i,-0.292,4689
cyevhf1,-0.292,4690
d3liqao,-0.292,4691
d4jjbiz,-0.292,4692
d4k0eg1,-0.292,4693
d6gwuvt,-0.292,4694
d6nwkln,-0.292,4695
d7tnlpm,-0.292,4696
d9ccndm,-0.292,4697
ddiwt64,-0.292,4698
ddixitw,-0.292,4699
dfmyo16,-0.292,4700
dfnyarx,-0.292,4701
dg1qrci,-0.292,4702
dg1rsbt,-0.292,4703
dg30nxg,-0.292,4704
dmutls0,-0.292,4705
dovjcs0,-0.292,4706
dp4if0p,-0.292,4707
dp4nfg7,-0.292,4708
dpoojeo,-0.292,4709
dry93j4,-0.292,4710
dvuvvnm,-0.292,4711
dvvwcp0,-0.292,4712
dzlyq1h,-0.292,4713
e0zro0b,-0.292,4714
e7p0l4c,-0.292,4715
e7qb8kw,-0.292,4716
e8cvtat,-0.292,4717
e8d7o4d,-0.292,4718
e8ds8h9,-0.292,4719
e8eo960,-0.292,4720
eamhy45,-0.292,4721
eamt1je,-0.292,4722
ecd9sug,-0.292,4723
efb14b9,-0.292,4724
ep806in,-0.292,4725
es9l896,-0.292,4726
eteyrge,-0.292,4727
etu6mnd,-0.292,4728
d8jvf0y,-0.292,4729
d9x6eal,-0.292,4730
dd5od21,-0.292,4731
dq3k2gf,-0.292,4732
du0itfh,-0.292,4733
dukbkdi,-0.292,4734
enk28o4,-0.292,4735
ebmkuho,-0.292,4736
eegott3,-0.292,4737
egklu3g,-0.292,4738
em9xdv4,-0.292,4739
emvfays,-0.292,4740
e51hqzg,-0.292,4741
eca9dpy,-0.292,4742
eg7jjex,-0.292,4743
cz46rlh,-0.292,4744
drzf07z,-0.292,4745
e7mfjn8,-0.292,4746
elm8pxv,-0.292,4747
embo1x3,-0.292,4748
erszutt,-0.292,4749
ewx8dz9,-0.292,4750
exvblsl,-0.292,4751
f8uksbp,-0.292,4752
dza3mys,-0.298,4753
e7v3k0t,-0.298,4754
e9dz82k,-0.298,4755
efzmfot,-0.298,4756
dan52yz,-0.298,4757
dlap5d2,-0.298,4758
dv9htni,-0.298,4759
dd4fvts,-0.298,4760
ecmrqxv,-0.298,4761
el7sgvp,-0.298,4762
d9hd9lc,-0.298,4763
d9heapr,-0.298,4764
dqj8o8f,-0.298,4765
dsc5kxv,-0.298,4766
e0ytwd5,-0.298,4767
dnd3wbw,-0.298,4768
duk30m6,-0.298,4769
e3kax80,-0.298,4770
erow59v,-0.298,4771
ehc4jfh,-0.298,4772
dv8cl6n,-0.304,4773
e9etpb8,-0.304,4774
efod86l,-0.304,4775
ego1irj,-0.304,4776
dc5ry8q,-0.304,4777
dg8wqyu,-0.304,4778
cye6dok,-0.304,4779
dmvdc8p,-0.304,4780
do43ahc,-0.304,4781
ether1i,-0.304,4782
ddit0zq,-0.304,4783
esbqxuu,-0.304,4784
ehvoc1b,-0.304,4785
drpcxdu,-0.311,4786
czym3jp,-0.312,4787
dg7i3yg,-0.312,4788
duppx76,-0.312,4789
dv8il85,-0.312,4790
dz9p5n9,-0.312,4791
dzaiek7,-0.312,4792
e0lfb04,-0.312,4793
e2s4co9,-0.312,4794
e2so6tg,-0.312,4795
e4exfb7,-0.312,4796
e7ts4as,-0.312,4797
e7uwt98,-0.312,4798
e8jgypm,-0.312,4799
e8kueky,-0.312,4800
e9uq4q4,-0.312,4801
e9uwb08,-0.312,4802
ebjlwav,-0.312,4803
ebkjxm0,-0.312,4804
ebu7jy2,-0.312,4805
eervgva,-0.312,4806
efzdq4q,-0.312,4807
efze5k6,-0.312,4808
ejfgqne,-0.312,4809
evkr48r,-0.312,4810
cz5341e,-0.312,4811
czhsikj,-0.312,4812
dhpnx7z,-0.312,4813
dvwvte5,-0.312,4814
dwc28xi,-0.312,4815
e433thp,-0.312,4816
edamtud,-0.312,4817
eeluojr,-0.312,4818
es63tyx,-0.312,4819
esblngu,-0.312,4820
ew7xd2m,-0.312,4821
dg58lfw,-0.312,4822
duqijq4,-0.312,4823
dzn7ll2,-0.312,4824
e7syx1z,-0.312,4825
e8lvnd7,-0.312,4826
ed48zli,-0.312,4827
evfcdmq,-0.312,4828
cye1mzz,-0.312,4829
cyeumsd,-0.312,4830
d6nz5dl,-0.312,4831
d6o0z0l,-0.312,4832
d6o9qgz,-0.312,4833
d6owy9i,-0.312,4834
d6p7f4e,-0.312,4835
d96gbjv,-0.312,4836
d9gukpm,-0.312,4837
d9h8gt4,-0.312,4838
ddi3jm2,-0.312,4839
dg228dn,-0.312,4840
dg2a6u6,-0.312,4841
dmuaaw4,-0.312,4842
do5hwr2,-0.312,4843
dobmmkv,-0.312,4844
dp4xm3n,-0.312,4845
dp5hzbl,-0.312,4846
dpold56,-0.312,4847
dsc1zxu,-0.312,4848
dunm02q,-0.312,4849
dvvufr9,-0.312,4850
dzhp8g9,-0.312,4851
e0yu65l,-0.312,4852
e0zm91w,-0.312,4853
e341ik6,-0.312,4854
e5fonrm,-0.312,4855
e5ft0ki,-0.312,4856
e7oyaq6,-0.312,4857
e7p7jl3,-0.312,4858
e7pc35k,-0.312,4859
e8e7guc,-0.312,4860
e8effb5,-0.312,4861
eamn8r7,-0.312,4862
ecd4uyv,-0.312,4863
efb0k0p,-0.312,4864
eg1sy9c,-0.312,4865
eje4lvh,-0.312,4866
etgfe6c,-0.312,4867
ewv82af,-0.312,4868
d75t4bd,-0.312,4869
d8jqyf0,-0.312,4870
dolrxji,-0.312,4871
efojo1a,-0.312,4872
efq1bb6,-0.312,4873
eg7wb7s,-0.312,4874
em7rb3d,-0.312,4875
eo3pgka,-0.312,4876
eozashp,-0.312,4877
eszg1hp,-0.312,4878
df8y17v,-0.312,4879
dwmhgkg,-0.312,4880
dyz7l9h,-0.312,4881
e3lhoca,-0.312,4882
efge563,-0.312,4883
cyvbw0y,-0.312,4884
cz3eimo,-0.312,4885
e24xkc1,-0.312,4886
eascsop,-0.312,4887
ehfzkrg,-0.312,4888
ejnvrk0,-0.312,4889
emb7els,-0.312,4890
embgs34,-0.312,4891
e7tc4wa,-0.319,4892
e8kdtm7,-0.319,4893
ebiwdzw,-0.319,4894
ebn2l1z,-0.319,4895
d3ub1m5,-0.319,4896
e43ma57,-0.319,4897
es4yyw4,-0.319,4898
dtikl0s,-0.319,4899
ep8twva,-0.319,4900
eww1hz6,-0.319,4901
dvfvywz,-0.319,4902
e0202lv,-0.319,4903
ehf1tkd,-0.319,4904
elzwt77,-0.319,4905
d4zdrav,-0.326,4906
dzm9std,-0.326,4907
e9dxnao,-0.326,4908
dhe9nua,-0.326,4909
e8mck4v,-0.326,4910
ddhiluh,-0.326,4911
dmv0bvn,-0.326,4912
dovesvm,-0.326,4913
e8co1iv,-0.326,4914
ehy7kez,-0.326,4915
ewkn138,-0.326,4916
e1w96vr,-0.326,4917
d4zyxpe,-0.333,4918
dq6a8sy,-0.333,4919
drcr0j1,-0.333,4920
dv7vnr2,-0.333,4921
e4euzw2,-0.333,4922
e7vaqch,-0.333,4923
e7vmzmu,-0.333,4924
e7vuqiy,-0.333,4925
e8jotra,-0.333,4926
e9d3uqy,-0.333,4927
e9dja2q,-0.333,4928
e9te6kw,-0.333,4929
e9vdlhu,-0.333,4930
ebiuw0w,-0.333,4931
ebiy6my,-0.333,4932
ebkn8kx,-0.333,4933
ebner8x,-0.333,4934
ebuh3j4,-0.333,4935
efo78hd,-0.333,4936
efzao3o,-0.333,4937
eg1lari,-0.333,4938
evkujul,-0.333,4939
d0lz3qm,-0.333,4940
d4osy9p,-0.333,4941
dam7xjx,-0.333,4942
dantgl6,-0.333,4943
day3tor,-0.333,4944
dg6sfri,-0.333,4945
dv8hrmp,-0.333,4946
dv9esbz,-0.333,4947
ew9qxg2,-0.333,4948
